Event,Pid,RT,HumanProbability,SequencePosition,Suspect,WitnessGender,Claim,Context,ContextDegree,ContextCat
2190,768105,3728.86500000005,11,6,1,1,1,1,0.4,0
2194,768105,11371.5300000003,10,7,1,1,0,1,0.5,NaN
2198,768105,3121.66499999966,11,8,1,0,1,1,0.428571428571429,0
2202,768105,3547.35999999956,11,9,1,1,1,1,0.5,NaN
2206,768105,4399.25000000039,13,10,1,0,1,1,0.555555555555556,1
2395,768119,11763.6149999962,50,0,1,3,3,1,NaN,NaN
2400,768119,7277.39500000462,28,1,1,1,0,1,NaN,NaN
2404,768119,5464.58500000153,48,2,1,0,1,1,0,0
2408,768119,6470.29499999917,48,3,1,1,0,1,0.5,NaN
2412,768119,4431.81500000355,51,4,1,1,1,1,0.333333333333333,0
2416,768119,5486.47500000516,44,5,1,0,0,1,0.5,NaN
2420,768119,3568.75500000024,50,6,1,0,1,1,0.4,0
2424,768119,6305.80000000191,57,7,1,1,1,1,0.5,NaN
2428,768119,3325.99499999924,47,8,1,0,0,1,0.571428571428571,1
2432,768119,3867.58999999438,51,9,1,0,1,1,0.5,NaN
2436,768119,4090.94500000356,68,10,1,1,1,1,0.555555555555556,1
2257,768120,5978,76,0,1,3,3,1,NaN,NaN
2262,768120,5373,82,1,1,1,0,1,NaN,NaN
2266,768120,4574,73,2,1,0,1,1,0,0
2270,768120,1833,78,3,1,0,1,1,0.5,NaN
2274,768120,2662,78,4,1,1,1,1,0.666666666666667,1
2278,768120,1917,77,5,1,0,0,1,0.75,1
2282,768120,1345,86,6,1,1,1,1,0.6,1
2286,768120,1308,81,7,1,0,1,1,0.666666666666667,1
2290,768120,1250,89,8,1,1,1,1,0.714285714285714,1
2294,768120,4945,85,9,1,1,0,1,0.75,1
2298,768120,1696.00000000001,85,10,1,0,0,1,0.666666666666667,1
2349,768127,11054.8399999971,60,0,1,3,3,1,NaN,NaN
2354,768127,11656.3349999778,60,1,1,0,0,1,NaN,NaN
2359,768127,5873.04000000586,60,2,1,1,1,1,0,0
2362,768127,3992.63500000234,57,3,1,1,0,1,0.5,NaN
2366,768127,4695.43000002159,58,4,1,0,1,1,0.333333333333333,0
2370,768127,4951.19500000146,52,5,1,0,0,1,0.5,NaN
2374,768127,4872.61500000022,53,6,1,1,1,1,0.4,0
2378,768127,10297.3699999857,55,7,1,0,1,1,0.5,NaN
2382,768127,4577.80499997898,59,8,1,1,1,1,0.571428571428571,1
2386,768127,3681.48500000825,54,9,1,1,0,1,0.625,1
2390,768127,4753.42500000261,58,10,1,0,1,1,0.555555555555556,1
2441,768128,14189.6049999923,70,0,1,3,3,1,NaN,NaN
2446,768128,11466.1900000065,50,1,1,1,0,1,NaN,NaN
2450,768128,6129.27999999374,50,2,1,1,0,1,0,0
2454,768128,19883.7300000014,50,3,1,0,1,1,0,0
2458,768128,7205.52499999758,50,4,1,1,1,1,0.333333333333333,0
2462,768128,6647.71000001929,50,5,1,0,0,1,0.5,NaN
2466,768128,7239.07500001951,50,6,1,1,1,1,0.4,0
2470,768128,7493.08000001474,50,7,1,0,0,1,0.5,NaN
2474,768128,10161.8899999885,50,8,1,0,1,1,0.428571428571429,0
2478,768128,14894.6149999974,55,9,1,0,1,1,0.5,NaN
2482,768128,9627.98499999917,61,10,1,1,1,1,0.555555555555556,1
2533,768131,21116,10,0,1,3,3,1,NaN,NaN
2538,768131,13309.0000000002,10,1,1,0,1,1,NaN,NaN
2542,768131,17592.9999999999,25,2,1,1,1,1,1,1
2546,768131,16769.9999999995,31,3,1,0,1,1,1,1
2550,768131,28412.0000000003,40,4,1,1,0,1,1,1
2554,768131,11877.9999999997,40,5,1,1,0,1,0.75,1
2558,768131,8822.00000000012,50,6,1,0,0,1,0.6,1
2562,768131,7990.99999999997,30,7,1,1,1,1,0.5,NaN
2566,768131,7565.9999999998,13,8,1,0,0,1,0.571428571428571,1
2570,768131,17896.9999999999,40,9,1,1,1,1,0.5,NaN
2574,768131,11407.0000000001,30,10,1,0,1,1,0.555555555555556,1
2487,768139,16752.3150000001,50,0,1,3,3,1,NaN,NaN
2492,768139,13621.05,49,1,1,1,0,1,NaN,NaN
2496,768139,5207.72999999997,50,2,1,0,0,1,0,0
2500,768139,3606.945,51,3,1,1,1,1,0,0
2504,768139,3492.51500000003,49,4,1,0,1,1,0.333333333333333,0
2508,768139,2320.97499999997,48,5,1,0,1,1,0.5,NaN
2512,768139,2294.73999999993,51,6,1,1,1,1,0.6,1
2516,768139,3166.90499999993,50,7,1,1,0,1,0.666666666666667,1
2520,768139,3006.88000000003,50,8,1,0,0,1,0.571428571428571,1
2524,768139,2122.63500000007,50,9,1,0,1,1,0.5,NaN
2528,768139,2059.19000000006,50,10,1,1,1,1,0.555555555555556,1
2579,768145,18291.2899999646,50,0,1,3,3,1,NaN,NaN
2584,768145,31202.0749999792,50,1,1,1,0,1,NaN,NaN
2588,768145,15136.4149999572,50,2,1,0,0,1,0,0
2592,768145,7117.71000002045,50,3,1,1,1,1,0,0
2596,768145,6730.81999999704,50,4,1,0,1,1,0.333333333333333,0
2600,768145,7711.76500001457,50,5,1,1,0,1,0.5,NaN
2604,768145,11213.8450000202,50,6,1,0,0,1,0.4,0
2608,768145,4903.13499997137,50,7,1,1,1,1,0.333333333333333,0
2612,768145,6862.24500002572,50,8,1,1,1,1,0.428571428571429,0
2616,768145,5589.26500001689,50,9,1,0,1,1,0.5,NaN
2620,768145,5230.69500003476,50,10,1,0,1,1,0.555555555555556,1
2625,768147,41031.0000000027,50,0,1,3,3,1,NaN,NaN
2630,768147,28835.0000000064,60,1,1,1,0,1,NaN,NaN
2634,768147,31860.0000000006,25,2,1,0,1,1,0,0
2638,768147,27461.9999999995,40,3,1,0,1,1,0.5,NaN
2642,768147,7678.00000000716,50,4,1,1,1,1,0.666666666666667,1
2646,768147,17252.0000000004,60,5,1,0,1,1,0.75,1
2650,768147,8800.99999999948,75,6,1,1,1,1,0.8,1
2654,768147,8453.00000000134,61,7,1,0,0,1,0.833333333333333,1
2658,768147,5292.99999999785,50,8,1,1,0,1,0.714285714285714,1
2662,768147,10772.0000000045,65,9,1,1,1,1,0.625,1
2666,768147,6305.00000000029,50,10,1,0,0,1,0.666666666666667,1
2671,768153,23504,1,0,1,3,3,1,NaN,NaN
2676,768153,5855,1,1,1,1,1,1,NaN,NaN
2680,768153,6020,1,2,1,0,1,1,1,1
2684,768153,5563,1,3,1,0,0,1,1,1
2688,768153,6545,1,4,1,1,1,1,0.666666666666667,1
2692,768153,6408,1,5,1,1,0,1,0.75,1
2696,768153,4557,1,6,1,0,0,1,0.6,1
2700,768153,5199,1,7,1,1,1,1,0.5,NaN
2704,768153,5223,1,8,1,0,1,1,0.571428571428571,1
2708,768153,14110,1,9,1,0,1,1,0.625,1
2712,768153,4517,1,10,1,1,0,1,0.666666666666667,1
2717,768161,24816.6000000201,60,0,1,3,3,1,NaN,NaN
2722,768161,56366.9999999693,20,1,1,1,1,1,NaN,NaN
2726,768161,24560.999999987,20,2,1,0,1,1,1,1
2730,768161,28840.1999999769,60,3,1,0,1,1,1,1
2734,768161,24775.2000000328,60,4,1,0,1,1,1,1
2738,768161,64587.7999999793,40,5,1,0,0,1,1,1
2742,768161,21337.9000000423,41,6,1,1,0,1,0.8,1
2746,768161,32341.0999999614,61,7,1,1,1,1,0.666666666666667,1
2750,768161,21916.8999999529,60,8,1,0,0,1,0.714285714285714,1
2754,768161,15427.1999999182,41,9,1,1,1,1,0.625,1
2758,768161,7783.50000001956,61,10,1,1,0,1,0.666666666666667,1
2763,768162,7513,28,0,1,3,3,1,NaN,NaN
2768,768162,10332,50,1,1,1,0,1,NaN,NaN
2772,768162,6972,49,2,1,0,1,1,0,0
2776,768162,4052,57,3,1,0,1,1,0.5,NaN
2780,768162,5102,67,4,1,1,1,1,0.666666666666667,1
2784,768162,8217,71,5,1,1,1,1,0.75,1
2788,768162,5410,62,6,1,0,0,1,0.8,1
2792,768162,4529,65,7,1,1,1,1,0.666666666666667,1
2796,768162,11584,61,8,1,0,0,1,0.714285714285714,1
2800,768162,4221,68,9,1,0,1,1,0.625,1
2804,768162,5226,61,10,1,1,0,1,0.666666666666667,1
2809,768174,15653.9999999986,50,0,1,3,3,1,NaN,NaN
2814,768174,21713.5999999991,10,1,1,1,0,1,NaN,NaN
2818,768174,15568.4000000001,60,2,1,0,1,1,0,0
2822,768174,6539.30000000037,65,3,1,1,1,1,0.5,NaN
2826,768174,3231.3000000031,75,4,1,0,1,1,0.666666666666667,1
2830,768174,21122.2000000016,75,5,1,1,1,1,0.75,1
2834,768174,12702.699999998,65,6,1,0,0,1,0.8,1
2838,768174,17856.1000000009,75,7,1,1,1,1,0.666666666666667,1
2842,768174,5008.60000000102,80,8,1,0,1,1,0.714285714285714,1
2846,768174,7856.70000000027,66,9,1,1,0,1,0.75,1
2850,768174,5113.00000000119,58,10,1,0,0,1,0.666666666666667,1
2947,768180,24472.9050000024,61,0,1,3,3,1,NaN,NaN
2952,768180,20118.4999999823,72,1,1,0,1,1,NaN,NaN
2956,768180,12214.4549999794,51,2,1,1,0,1,1,1
2960,768180,3402.56499999668,59,3,1,1,1,1,0.5,NaN
2964,768180,5145.45999999973,59,4,1,0,1,1,0.666666666666667,1
2968,768180,2893.46500000102,57,5,1,0,1,1,0.75,1
2972,768180,3075.40999999037,66,6,1,1,1,1,0.8,1
2976,768180,3085.77499998501,59,7,1,0,0,1,0.833333333333333,1
2980,768180,3330.94499999424,57,8,1,1,1,1,0.714285714285714,1
2984,768180,1938.19499999518,61,9,1,0,0,1,0.75,1
2988,768180,2543.47000000416,66,10,1,1,0,1,0.666666666666667,1
2855,768191,3029.46499999962,50,0,1,3,3,1,NaN,NaN
2860,768191,3672.23999998532,51,1,1,1,0,1,NaN,NaN
2864,768191,1805.55000001914,49,2,1,1,0,1,0,0
2868,768191,2109.8050000146,52,3,1,0,1,1,0,0
2872,768191,1880.96000000951,50,4,1,1,1,1,0.333333333333333,0
2876,768191,1697.43000000017,50,5,1,0,1,1,0.5,NaN
2880,768191,1800.43500001193,51,6,1,1,1,1,0.6,1
2884,768191,1737.9699999874,55,7,1,0,1,1,0.666666666666667,1
2888,768191,1613.52000001352,56,8,1,1,1,1,0.714285714285714,1
2892,768191,1934.03500001295,52,9,1,0,0,1,0.75,1
2896,768191,1662.05000001355,48,10,1,0,0,1,0.666666666666667,1
2901,768196,10931.1450000387,50,0,1,3,3,1,NaN,NaN
2906,768196,5671.62500019185,50,1,1,1,0,1,NaN,NaN
2910,768196,6320.94000000507,50,2,1,1,1,1,0,0
2914,768196,3077.6949999854,50,3,1,0,0,1,0.5,NaN
2918,768196,2796.85000004247,50,4,1,1,0,1,0.333333333333333,0
2922,768196,4040.61000002548,50,5,1,1,1,1,0.25,0
2926,768196,3466.31500008516,50,6,1,0,0,1,0.4,0
2930,768196,3076.61999994889,50,7,1,0,1,1,0.333333333333333,0
2934,768196,4044.86000002362,50,8,1,1,1,1,0.428571428571429,0
2938,768196,3369.45500015281,50,9,1,0,1,1,0.5,NaN
2942,768196,3769.0700001549,50,10,1,0,1,1,0.555555555555556,1
2993,768200,17254.2799999937,50,0,1,3,3,1,NaN,NaN
2998,768200,6689.87499992363,55,1,1,0,1,1,NaN,NaN
3002,768200,6861.84499994852,60,2,1,1,1,1,1,1
3006,768200,5852.70499996841,65,3,1,0,1,1,1,1
3010,768200,3680.26000005193,68,4,1,1,1,1,1,1
3014,768200,3769.92000010796,72,5,1,0,1,1,1,1
3018,768200,3065.7600001432,75,6,1,1,1,1,1,1
3022,768200,7070.6450000871,68,7,1,1,0,1,1,1
3026,768200,6551.45499994978,64,8,1,0,0,1,0.857142857142857,1
3030,768200,5171.89500015229,60,9,1,1,0,1,0.75,1
3034,768200,4746.19499989785,57,10,1,0,0,1,0.666666666666667,1
3039,768202,18492.5800000001,40,0,1,3,3,1,NaN,NaN
3044,768202,17690.3700000003,50,1,1,0,1,1,NaN,NaN
3048,768202,7906.64999999989,55,2,1,0,1,1,1,1
3052,768202,10970.2600000001,50,3,1,1,0,1,1,1
3056,768202,7727.38500000014,55,4,1,1,1,1,0.666666666666667,1
3060,768202,6163.10999999996,50,5,1,0,0,1,0.75,1
3064,768202,6476.65000000007,60,6,1,1,1,1,0.6,1
3068,768202,4753.34499999962,50,7,1,1,0,1,0.666666666666667,1
3072,768202,6151.90000000029,50,8,1,0,0,1,0.571428571428571,1
3076,768202,9295.95000000017,60,9,1,1,1,1,0.5,NaN
3080,768202,5411.435,60,10,1,0,1,1,0.555555555555556,1
3085,768209,13134.8349999971,60,0,1,3,3,1,NaN,NaN
3090,768209,14221.1749999988,62,1,1,0,1,1,NaN,NaN
3094,768209,10185.3350000019,61,2,1,0,1,1,1,1
3098,768209,10034.5550000056,61,3,1,1,1,1,1,1
3102,768209,12097.4900000001,61,4,1,0,0,1,1,1
3106,768209,12354.0549999962,60,5,1,1,0,1,0.75,1
3110,768209,6408.88999999879,60,6,1,1,1,1,0.6,1
3114,768209,6615.78000000009,60,7,1,1,0,1,0.666666666666667,1
3118,768209,6776.21499999805,59,8,1,0,0,1,0.571428571428571,1
3122,768209,7814.15500000003,60,9,1,0,1,1,0.5,NaN
3126,768209,5145.00499999849,60,10,1,1,1,1,0.555555555555556,1
3177,768214,13913.3349999993,57,0,1,3,3,1,NaN,NaN
3182,768214,10557.7750000011,55,1,1,0,1,1,NaN,NaN
3186,768214,6634.64500000009,52,2,1,1,0,1,1,1
3190,768214,10623.0000000014,50,3,1,0,1,1,0.5,NaN
3194,768214,8862.95500000051,54,4,1,1,1,1,0.666666666666667,1
3198,768214,5203.01999999901,62,5,1,1,1,1,0.75,1
3202,768214,13299.0699999991,55,6,1,0,0,1,0.8,1
3206,768214,11783.4849999999,48,7,1,1,0,1,0.666666666666667,1
3210,768214,4764.60000000043,52,8,1,0,0,1,0.571428571428571,1
3214,768214,4451.05999999942,50,9,1,1,1,1,0.5,NaN
3218,768214,3999.40000000061,49,10,1,0,1,1,0.555555555555556,1
3131,768218,11434.1699999932,38,0,1,3,3,1,NaN,NaN
3136,768218,7214.63000000222,77,1,1,0,1,1,NaN,NaN
3140,768218,3201.02499998757,22,2,1,1,0,1,1,1
3144,768218,2784.8149999918,22,3,1,1,0,1,0.5,NaN
3148,768218,3037.14500000933,57,4,1,1,1,1,0.333333333333333,0
3152,768218,3492.67499998678,61,5,1,0,1,1,0.5,NaN
3156,768218,2230.60999999871,57,6,1,1,1,1,0.6,1
3160,768218,4304.18999999529,11,7,1,0,0,1,0.666666666666667,1
3164,768218,3009.39500000095,18,8,1,0,0,1,0.571428571428571,1
3168,768218,4815.4650000215,67,9,1,1,1,1,0.5,NaN
3172,768218,2727.51000002609,67,10,1,0,1,1,0.555555555555556,1
3223,768224,9289.36500000418,40,0,1,3,3,1,NaN,NaN
3228,768224,7422.23499999091,29,1,1,1,0,1,NaN,NaN
3232,768224,5650.50000000338,41,2,1,0,1,1,0,0
3236,768224,5581.01000000897,39,3,1,1,1,1,0.5,NaN
3240,768224,5752.09999999788,33,4,1,1,0,1,0.666666666666667,1
3244,768224,5359.97499999939,30,5,1,0,1,1,0.5,NaN
3248,768224,6232.68000000098,33,6,1,0,0,1,0.6,1
3252,768224,6471.42499999609,43,7,1,1,1,1,0.5,NaN
3256,768224,5156.21499999543,47,8,1,0,0,1,0.571428571428571,1
3260,768224,5034.55000001122,49,9,1,0,1,1,0.5,NaN
3264,768224,4395.12999998988,47,10,1,1,1,1,0.555555555555556,1
3269,768227,11193,54,0,1,3,3,1,NaN,NaN
3274,768227,7526,39,1,1,0,0,1,NaN,NaN
3279,768227,4940,61,2,1,1,1,1,0,0
3282,768227,9362,62,3,1,1,1,1,0.5,NaN
3286,768227,5930,39,4,1,1,0,1,0.666666666666667,1
3290,768227,5706,60,5,1,1,1,1,0.5,NaN
3294,768227,6122,64,6,1,0,1,1,0.6,1
3298,768227,5425,39,7,1,0,0,1,0.666666666666667,1
3302,768227,3231,70,8,1,0,1,1,0.571428571428571,1
3306,768227,5549,36,9,1,1,0,1,0.625,1
3310,768227,3805,71,10,1,0,1,1,0.555555555555556,1
3315,768232,15578.1600000009,31,0,1,3,3,1,NaN,NaN
3320,768232,6896.03999999963,50,1,1,0,0,1,NaN,NaN
3324,768232,5488.92999999953,12,2,1,0,0,1,0,0
3328,768232,4824.61500000136,28,3,1,1,1,1,0,0
3332,768232,4092.604999998,15,4,1,1,0,1,0.333333333333333,0
3336,768232,2752.56000000081,31,5,1,0,1,1,0.25,0
3340,768232,5792.78500000146,50,6,1,0,1,1,0.4,0
3344,768232,4364.75000000064,50,7,1,1,1,1,0.5,NaN
3348,768232,4555.87999999989,50,8,1,1,0,1,0.571428571428571,1
3352,768232,3824.77499999732,51,9,1,0,1,1,0.5,NaN
3356,768232,3723.84999999849,72,10,1,1,1,1,0.555555555555556,1
3361,768235,7691.70000002487,58,0,1,3,3,1,NaN,NaN
3366,768235,6233.1000000122,18,1,1,1,1,1,NaN,NaN
3370,768235,8511.29999995464,18,2,1,0,0,1,1,1
3374,768235,7019.09999997588,19,3,1,1,0,1,0.5,NaN
3378,768235,10940.9999999916,17,4,1,1,0,1,0.333333333333333,0
3382,768235,12243.5999999871,50,5,1,0,1,1,0.25,0
3386,768235,8448.9000000176,51,6,1,0,1,1,0.4,0
3390,768235,4292.29999997187,40,7,1,0,1,1,0.5,NaN
3394,768235,6531.39999997802,53,8,1,1,1,1,0.571428571428571,1
3398,768235,6543.99999999441,42,9,1,0,0,1,0.625,1
3402,768235,6573.0999999796,54,10,1,1,1,1,0.555555555555556,1
3407,768243,10949.0450000012,74,0,1,3,3,1,NaN,NaN
3412,768243,4325.07499999883,3,1,1,0,0,1,NaN,NaN
3416,768243,2473.79499999988,4,2,1,0,0,1,0,0
3420,768243,2428.34999999832,96,3,1,0,1,1,0,0
3424,768243,3070.95499999923,3,4,1,1,0,1,0.333333333333333,0
3428,768243,2806.96499999976,98,5,1,1,1,1,0.25,0
3432,768243,2937.88499999937,2,6,1,1,0,1,0.4,0
3436,768243,2746.9600000004,98,7,1,1,1,1,0.333333333333333,0
3440,768243,1872.04999999994,99,8,1,0,1,1,0.428571428571429,0
3444,768243,3283.10500000043,98,9,1,0,1,1,0.5,NaN
3448,768243,2303.26000000059,99,10,1,1,1,1,0.555555555555556,1
3499,768244,15212.5349999988,51,0,1,3,3,1,NaN,NaN
3504,768244,12728.4750000108,71,1,1,1,1,1,NaN,NaN
3508,768244,18985.485000012,87,2,1,0,0,1,1,1
3512,768244,11896.4450000203,10,3,1,1,0,1,0.5,NaN
3516,768244,10747.6700000116,39,4,1,1,1,1,0.333333333333333,0
3520,768244,10205.3650000016,42,5,1,0,0,1,0.5,NaN
3524,768244,10792.0799999847,47,6,1,0,1,1,0.4,0
3528,768244,7191.44500000402,17,7,1,1,1,1,0.5,NaN
3532,768244,8342.7050000173,91,8,1,0,1,1,0.571428571428571,1
3536,768244,6564.60000004154,90,9,1,1,0,1,0.625,1
3540,768244,8957.73999998346,10,10,1,0,1,1,0.555555555555556,1
3453,768245,11885.2100000076,50,0,1,3,3,1,NaN,NaN
3458,768245,12180.2400000161,15,1,1,0,0,1,NaN,NaN
3463,768245,9853.32999998354,85,2,1,1,1,1,0,0
3466,768245,11320.9199999983,80,3,1,0,1,1,0.5,NaN
3470,768245,4739.44000000483,80,4,1,1,1,1,0.666666666666667,1
3474,768245,5335.80999998958,80,5,1,0,1,1,0.75,1
3478,768245,7527.55999998772,20,6,1,1,0,1,0.8,1
3482,768245,3108.7150000094,20,7,1,1,0,1,0.666666666666667,1
3486,768245,5218.58499999507,20,8,1,0,0,1,0.571428571428571,1
3490,768245,4480.93999997946,80,9,1,1,1,1,0.5,NaN
3494,768245,4484.75500001223,80,10,1,0,1,1,0.555555555555556,1
3545,768257,16779.7449999489,50,0,1,3,3,1,NaN,NaN
3550,768257,8544.5250000339,50,1,1,1,1,1,NaN,NaN
3554,768257,6711.6199999582,50,2,1,0,0,1,1,1
3558,768257,10791.2800000049,49,3,1,0,0,1,0.5,NaN
3562,768257,8470.88000003714,50,4,1,1,1,1,0.333333333333333,0
3566,768257,10544.104999979,51,5,1,0,1,1,0.5,NaN
3570,768257,6079.26500006579,52,6,1,1,1,1,0.6,1
3574,768257,8071.75999996252,51,7,1,1,0,1,0.666666666666667,1
3578,768257,9830.81499999389,50,8,1,1,0,1,0.571428571428571,1
3582,768257,8362.76000004727,51,9,1,0,1,1,0.5,NaN
3586,768257,7010.9400000656,52,10,1,0,1,1,0.555555555555556,1
3591,768263,9183.60000001849,49,0,1,3,3,1,NaN,NaN
3596,768263,3808.10500000371,60,1,1,1,1,1,NaN,NaN
3600,768263,5930.41999998968,70,2,1,1,1,1,1,1
3604,768263,5813.80999999237,80,3,1,0,1,1,1,1
3608,768263,4037.50000000582,90,4,1,0,1,1,1,1
3612,768263,7405.23000000394,85,5,1,1,0,1,1,1
3616,768263,7969.35500000836,80,6,1,0,0,1,0.8,1
3620,768263,5382.35999998869,85,7,1,0,1,1,0.666666666666667,1
3624,768263,10838.539999997,80,8,1,1,0,1,0.714285714285714,1
3628,768263,5455.14499998535,75,9,1,1,1,1,0.625,1
3632,768263,7911.69000000809,70,10,1,0,0,1,0.666666666666667,1
3637,768270,8485.57000001892,60,0,1,3,3,1,NaN,NaN
3642,768270,4104.48500001803,60,1,1,1,1,1,NaN,NaN
3646,768270,3422.76499979198,60,2,1,1,1,1,1,1
3650,768270,6373.26499982737,60,3,1,0,0,1,1,1
3654,768270,4423.47499984317,60,4,1,0,1,1,0.666666666666667,1
3658,768270,3145.40000003763,60,5,1,1,1,1,0.75,1
3662,768270,3543.44000015408,56,6,1,1,0,1,0.8,1
3666,768270,3591.49000002071,58,7,1,0,1,1,0.666666666666667,1
3670,768270,3149.96000006795,56,8,1,1,0,1,0.714285714285714,1
3674,768270,3254.31500002742,54,9,1,0,0,1,0.625,1
3678,768270,3848.86500006542,56,10,1,0,1,1,0.555555555555556,1
3683,768281,10427.9400000232,2,0,1,3,3,1,NaN,NaN
3688,768281,6754.74999999278,2,1,1,0,1,1,NaN,NaN
3692,768281,5253.91999998828,1,2,1,1,0,1,1,1
3696,768281,6052.01500002295,5,3,1,0,1,1,0.5,NaN
3700,768281,3582.93500001309,7,4,1,1,1,1,0.666666666666667,1
3704,768281,3665.68000000552,8,5,1,0,0,1,0.75,1
3708,768281,3282.10499999113,10,6,1,1,0,1,0.6,1
3712,768281,3785.42999998899,13,7,1,0,0,1,0.5,NaN
3716,768281,6587.59499998996,13,8,1,1,1,1,0.428571428571429,0
3720,768281,6482.60500002652,13,9,1,1,1,1,0.5,NaN
3724,768281,3429.68500001007,14,10,1,0,1,1,0.555555555555556,1
3729,768284,14741.4449999924,29,0,1,3,3,1,NaN,NaN
3734,768284,7900.5650000181,23,1,1,0,0,1,NaN,NaN
3738,768284,9278.76499999547,25,2,1,0,1,1,0,0
3742,768284,3666.25500004739,28,3,1,1,1,1,0.5,NaN
3746,768284,3501.85999996029,37,4,1,0,1,1,0.666666666666667,1
3750,768284,3340.05999995861,39,5,1,1,1,1,0.75,1
3754,768284,4510.68499998655,35,6,1,1,0,1,0.8,1
3758,768284,3537.1949999826,33,7,1,0,0,1,0.666666666666667,1
3762,768284,3815.70000003558,37,8,1,1,1,1,0.571428571428571,1
3766,768284,3679.64499996742,34,9,1,1,0,1,0.625,1
3770,768284,6282.14999998454,39,10,1,0,1,1,0.555555555555556,1
3775,768289,16371,50,0,1,3,3,1,NaN,NaN
3780,768289,7857,50,1,1,1,1,1,NaN,NaN
3784,768289,6993,50,2,1,0,1,1,1,1
3788,768289,18944,50,3,1,0,1,1,1,1
3792,768289,38346,50,4,1,1,0,1,1,1
3796,768289,3467,50,5,1,0,0,1,0.75,1
3800,768289,10394,50,6,1,0,0,1,0.6,1
3804,768289,12947,50,7,1,1,1,1,0.5,NaN
3808,768289,9554,50,8,1,0,1,1,0.571428571428571,1
3812,768289,7974,50,9,1,1,0,1,0.625,1
3816,768289,16259,50,10,1,1,1,1,0.555555555555556,1
4005,768295,5834.62999999756,67,0,1,3,3,1,NaN,NaN
4010,768295,5291.85999999754,53,1,1,0,0,1,NaN,NaN
4014,768295,4762.92499998817,51,2,1,0,0,1,0,0
4018,768295,2456.36999999988,57,3,1,0,1,1,0,0
4022,768295,2591.80500000366,63,4,1,1,1,1,0.333333333333333,0
4026,768295,2163.2099999988,58,5,1,1,0,1,0.5,NaN
4030,768295,2326.41500001773,68,6,1,1,1,1,0.4,0
4034,768295,3255.46500002383,59,7,1,1,0,1,0.5,NaN
4038,768295,2380.6849999819,65,8,1,0,1,1,0.428571428571429,0
4042,768295,2199.57999998587,71,9,1,1,1,1,0.5,NaN
4046,768295,2792.17999998946,76,10,1,0,1,1,0.555555555555556,1
3821,768297,13502.1200000774,50,0,1,3,3,1,NaN,NaN
3826,768297,13431.5849998966,50,1,1,1,0,1,NaN,NaN
3830,768297,6647.1400000155,50,2,1,0,1,1,0,0
3834,768297,6431.69500003569,50,3,1,0,0,1,0.5,NaN
3838,768297,5312.099999981,50,4,1,0,0,1,0.333333333333333,0
3842,768297,6152.09499979392,50,5,1,1,1,1,0.25,0
3846,768297,6240.19000004046,50,6,1,0,1,1,0.4,0
3850,768297,4731.39000008814,50,7,1,1,1,1,0.5,NaN
3854,768297,5310.83000008948,50,8,1,1,0,1,0.571428571428571,1
3858,768297,6332.14999991469,50,9,1,0,1,1,0.5,NaN
3862,768297,4919.50999991968,50,10,1,1,1,1,0.555555555555556,1
3867,768302,21517.3000000068,50,0,1,3,3,1,NaN,NaN
3872,768302,10213.2149999961,50,1,1,1,1,1,NaN,NaN
3876,768302,15599.4349999819,50,2,1,1,0,1,1,1
3880,768302,4448.18999999552,50,3,1,0,1,1,0.5,NaN
3884,768302,7584.16999998735,50,4,1,0,0,1,0.666666666666667,1
3888,768302,7431.92499998258,50,5,1,1,1,1,0.5,NaN
3892,768302,3793.89000000083,50,6,1,1,1,1,0.6,1
3896,768302,4024.0899999917,50,7,1,0,1,1,0.666666666666667,1
3900,768302,3576.54999999795,50,8,1,0,0,1,0.714285714285714,1
3904,768302,4295.76000000816,50,9,1,0,1,1,0.625,1
3908,768302,5040.52499998943,50,10,1,1,0,1,0.666666666666667,1
3913,768307,9574.64999996591,53,0,1,3,3,1,NaN,NaN
3918,768307,8257.27499998175,53,1,1,1,1,1,NaN,NaN
3922,768307,9292.41999995429,53,2,1,0,1,1,1,1
3926,768307,5166.04000004008,53,3,1,1,0,1,1,1
3930,768307,6263.77499999944,53,4,1,1,1,1,0.666666666666667,1
3934,768307,2899.82499997132,53,5,1,0,1,1,0.75,1
3938,768307,5477.94000001159,53,6,1,0,0,1,0.8,1
3942,768307,4714.7999999579,53,7,1,1,1,1,0.666666666666667,1
3946,768307,5145.49999998417,53,8,1,0,1,1,0.714285714285714,1
3950,768307,2973.17999997176,53,9,1,1,0,1,0.75,1
3954,768307,3431.10000004526,53,10,1,0,0,1,0.666666666666667,1
3959,768312,13151.6650000121,24,0,1,3,3,1,NaN,NaN
3964,768312,9895.04499989562,40,1,1,0,1,1,NaN,NaN
3968,768312,7198.129999917,16,2,1,1,0,1,1,1
3972,768312,5638.45500000753,38,3,1,1,1,1,0.5,NaN
3976,768312,5336.20000001974,29,4,1,0,1,1,0.666666666666667,1
3980,768312,2953.93499999773,39,5,1,1,1,1,0.75,1
3984,768312,3414.98500003945,42,6,1,1,0,1,0.8,1
3988,768312,4003.72999999672,28,7,1,0,0,1,0.666666666666667,1
3992,768312,4107.0400000317,33,8,1,0,1,1,0.571428571428571,1
3996,768312,4973.35999994539,30,9,1,1,1,1,0.625,1
4000,768312,6402.55999995861,9,10,1,0,0,1,0.666666666666667,1
